userid,gender,age,country
5948,Female,67,Germany
5949,Male,67,United Kingdom
5950,Male,24,Australia
5951,Female,18,United Kingdom
5952,Male,80,Canada
5953,Male,23,Spain
5954,Male,66,France
5955,Female,36,France
5956,Female,46,France
5957,Male,27,Canada
5958,Female,66,France
5959,Male,61,France
5960,Female,78,France
5961,Female,39,Spain
5962,Male,60,Canada
5963,Female,63,Germany
5964,Male,50,Japan
5965,Female,22,United Kingdom
5966,Female,77,Japan
5967,Female,79,Canada
5968,Female,44,United States
5969,Male,23,Japan
5970,Male,31,United States
5971,Male,58,United States
5972,Male,76,Japan
5973,Male,76,Canada
5974,Female,63,Canada
5975,Female,34,China
5976,Male,20,Australia
5977,Female,44,United Kingdom
5978,Male,61,Germany
5979,Female,67,Spain
5980,Female,20,Australia
5981,Male,78,United States
5982,Male,57,Italy
5983,Male,68,United States
5984,Female,20,China
5985,Male,73,United Kingdom
5986,Male,66,Spain
5987,Female,58,Italy
5988,Female,30,China
5989,Male,78,United States
5990,Male,23,France
5991,Male,77,Australia
5992,Male,57,Spain
5993,Female,53,Italy
5994,Female,53,Spain
5995,Male,19,China
5996,Male,62,Canada
5997,Female,52,Canada
5998,Male,26,United Kingdom
5999,Female,26,Australia
6000,Female,55,Spain
6001,Female,33,Canada
6002,Female,36,Japan
6003,Female,35,Canada
6004,Female,27,Canada
6005,Male,61,France
6006,Male,19,China
6007,Female,29,United States
6008,Female,23,Germany
6009,Female,32,France
6010,Male,40,Japan
6011,Female,22,United States
6012,Female,65,Canada
6013,Female,76,United States
6014,Male,21,Australia
6015,Female,79,United Kingdom
6016,Female,73,Germany
6017,Male,31,United Kingdom
6018,Male,54,France
6019,Male,60,United States
6020,Female,42,Spain
6021,Male,22,Australia
6022,Female,60,Italy
6023,Male,40,Australia
6024,Female,75,France
6025,Male,34,United Kingdom
6026,Male,61,Spain
6027,Female,26,Germany
6028,Male,65,Australia
6029,Female,65,United States
6030,Female,73,Italy
6031,Female,33,Spain
6032,Male,80,Germany
6033,Male,57,Japan
6034,Female,35,Spain
6035,Male,51,Australia
6036,Female,30,Canada
6037,Female,67,Italy
6038,Male,27,Germany
6039,Female,80,Spain
6040,Female,38,France
6041,Female,45,Germany
6042,Female,75,Italy
6043,Male,31,Japan
6044,Male,29,Germany
6045,Female,52,United States
6046,Male,79,United Kingdom
6047,Male,18,Australia
6048,Female,69,Germany
6049,Male,49,United States
6050,Male,55,Spain
6051,Female,67,United Kingdom
6052,Female,74,China
6053,Male,73,Spain
6054,Female,21,United Kingdom
6055,Male,40,China
6056,Female,52,United States
6057,Female,79,United Kingdom
6058,Male,26,Germany
6059,Female,74,United States
6060,Male,33,Australia
6061,Female,40,Spain
6062,Male,24,Italy
6063,Female,24,France
6064,Female,59,Japan
6065,Male,64,Spain
6066,Female,40,Australia
6067,Female,74,Italy
6068,Female,26,China
6069,Female,72,China
6070,Male,41,Germany
6071,Male,32,France
6072,Female,73,France
6073,Male,27,France
6074,Female,63,Japan
6075,Female,66,Australia
6076,Male,74,United States
6077,Male,55,Japan
6078,Male,30,Germany
6079,Male,57,Japan
6080,Female,38,United States
6081,Female,76,Australia
6082,Female,51,Germany
6083,Male,51,Japan
6084,Male,64,France
6085,Male,45,Japan
6086,Female,41,Japan
6087,Female,44,China
6088,Male,23,Germany
6089,Male,70,Australia
6090,Male,39,China
6091,Male,66,China
6092,Female,35,Japan
6093,Male,48,Canada
6094,Male,55,Australia
6095,Female,77,Australia
6096,Female,54,Germany
6097,Female,29,United States
6098,Male,18,United States
6099,Male,46,Japan
6100,Female,73,Canada
6101,Male,52,United Kingdom
6102,Male,49,United States
6103,Male,51,Spain
6104,Male,77,China
6105,Male,43,United States
6106,Female,39,Spain
6107,Female,73,Italy
6108,Female,49,Japan
6109,Female,60,Italy
6110,Female,57,China
6111,Male,54,Spain
6112,Male,70,Germany
6113,Female,59,Australia
6114,Male,35,Australia
6115,Female,56,United States
6116,Male,49,Australia
6117,Female,35,Spain
6118,Female,40,Canada
6119,Female,63,Australia
6120,Male,34,France
6121,Male,69,Italy
6122,Female,32,China
6123,Male,36,Japan
6124,Female,58,Germany
6125,Male,31,Japan
6126,Female,32,Japan
6127,Male,43,Australia
6128,Female,53,Canada
6129,Male,54,France
6130,Male,53,Italy
6131,Female,71,France
6132,Male,72,United Kingdom
6133,Female,63,Canada
6134,Female,52,United States
6135,Male,27,Australia
6136,Male,24,Germany
6137,Male,68,Australia
6138,Female,51,Germany
6139,Female,26,United States
6140,Female,33,Italy
6141,Female,50,France
6142,Female,63,Spain
6143,Female,38,Germany
6144,Male,24,Australia
6145,Female,28,Australia
6146,Female,40,Japan
6147,Female,49,Japan
6148,Male,61,Spain
6149,Male,72,Canada
6150,Male,33,United States
6151,Male,61,Spain
6152,Male,59,Australia
6153,Female,68,Canada
6154,Female,26,Spain
6155,Male,72,Japan
6156,Female,53,Italy
6157,Male,55,Germany
6158,Female,20,Spain
6159,Female,72,Spain
6160,Male,46,United States
6161,Male,48,Canada
6162,Male,69,China
6163,Female,19,United Kingdom
6164,Female,63,Spain
6165,Female,58,Spain
6166,Female,30,Canada
6167,Male,59,Canada
6168,Male,26,Germany
6169,Female,71,United States
6170,Female,18,Canada
6171,Male,75,Spain
6172,Male,46,France
6173,Male,56,Spain
6174,Female,58,Spain
6175,Female,20,Italy
6176,Female,66,United States
6177,Female,70,Italy
6178,Female,22,United States
6179,Female,50,United States
6180,Male,41,United States
6181,Female,70,Australia
6182,Female,71,Germany
6183,Female,35,China
6184,Male,21,Italy
6185,Male,25,Canada
6186,Female,20,Spain
6187,Male,71,Germany
6188,Female,18,United Kingdom
6189,Female,60,China
6190,Female,31,France
6191,Female,61,Italy
6192,Female,68,Germany
6193,Male,67,Germany
6194,Male,23,Spain
6195,Female,33,Germany
6196,Female,50,Japan
6197,Female,61,China
6198,Female,44,Canada
6199,Male,65,United Kingdom
6200,Female,41,Australia
6201,Female,71,United Kingdom
6202,Female,67,Spain
6203,Male,47,Canada
6204,Female,24,Italy
6205,Male,66,Germany
6206,Male,66,Italy
6207,Female,48,China
6208,Female,61,Canada
6209,Male,54,China
6210,Male,69,Japan
6211,Female,57,United States
6212,Male,39,Germany
6213,Male,56,Canada
6214,Male,68,France
6215,Female,41,Canada
6216,Male,40,China
6217,Female,30,France
6218,Female,61,Germany
6219,Female,78,Australia
6220,Female,31,France
6221,Female,20,Canada
6222,Male,24,Australia
6223,Female,53,Canada
6224,Male,39,Australia
6225,Male,77,Australia
6226,Female,39,United States
6227,Female,74,United Kingdom
6228,Female,42,Spain
6229,Male,63,United Kingdom
6230,Male,45,Germany
6231,Female,71,Italy
6232,Male,24,Canada
6233,Male,48,Germany
6234,Male,19,Australia
6235,Female,32,Japan
6236,Female,59,United Kingdom
6237,Male,55,United Kingdom
6238,Male,52,Spain
6239,Female,27,France
6240,Male,47,United Kingdom
6241,Male,33,France
6242,Female,27,China
6243,Female,32,Spain
6244,Male,60,Italy
6245,Female,66,Canada
6246,Female,63,United States
6247,Male,67,Spain
6248,Male,40,China
6249,Female,51,China
6250,Male,34,China
6251,Male,27,Spain
6252,Female,42,Canada
6253,Female,60,Germany
6254,Female,28,Japan
6255,Male,37,Canada
6256,Female,20,Italy
6257,Female,54,China
6258,Male,44,United States
6259,Male,52,Canada
6260,Female,28,Australia
6261,Female,80,United States
6262,Female,58,Spain
6263,Female,55,Spain
6264,Male,28,Canada
6265,Female,64,Australia
6266,Female,58,United Kingdom
6267,Male,36,China
6268,Female,63,China
6269,Female,63,China
6270,Male,21,United States
6271,Male,31,United Kingdom
6272,Male,57,France
6273,Female,78,Australia
6274,Female,79,Australia
6275,Male,60,United Kingdom
6276,Female,25,Germany
6277,Male,48,China
6278,Female,28,Canada
6279,Male,34,Japan
6280,Male,60,Spain
6281,Female,18,United States
6282,Male,40,Spain
6283,Male,25,Australia
6284,Male,69,Spain
6285,Female,64,Canada
6286,Female,59,Japan
6287,Male,37,Spain
6288,Female,59,China
6289,Male,25,Australia
6290,Female,45,Germany
6291,Female,55,China
6292,Male,44,France
6293,Male,58,Germany
6294,Female,31,Italy
6295,Female,48,France
6296,Male,59,United States
6297,Male,77,Italy
6298,Female,41,China
6299,Female,77,Canada
6300,Female,27,Australia
6301,Female,52,United Kingdom
6302,Female,33,United States
6303,Female,48,United States
6304,Female,32,Germany
6305,Female,78,Japan
6306,Male,31,Australia
6307,Female,59,Australia
6308,Female,77,Canada
6309,Female,71,Canada
6310,Male,67,Canada
6311,Male,52,France
6312,Male,64,United Kingdom
6313,Female,34,United Kingdom
6314,Male,31,Australia
6315,Male,26,Australia
6316,Female,34,United Kingdom
6317,Male,52,Japan
6318,Male,74,Spain
6319,Female,51,Italy
6320,Male,58,Canada
6321,Female,71,Spain
6322,Male,37,Germany
6323,Male,64,United Kingdom
6324,Male,53,China
6325,Male,31,Italy
6326,Male,57,United Kingdom
6327,Male,32,Canada
6328,Male,59,Germany
6329,Male,48,Japan
6330,Female,55,France
6331,Female,59,China
6332,Male,57,Spain
6333,Female,37,United States
6334,Female,50,Japan
6335,Male,67,Canada
6336,Female,21,Spain
6337,Male,24,China
6338,Male,62,United Kingdom
6339,Male,32,United States
6340,Male,43,United Kingdom
6341,Male,54,Germany
6342,Male,73,France
6343,Female,34,Germany
6344,Female,42,United Kingdom
6345,Male,59,Australia
6346,Male,29,Canada
6347,Female,79,Japan
6348,Male,78,France
6349,Female,34,Australia
6350,Female,36,United Kingdom
6351,Female,20,France
6352,Male,72,United States
6353,Female,56,Germany
6354,Male,20,France
6355,Male,22,Italy
6356,Male,34,Italy
6357,Female,27,United Kingdom
6358,Male,21,Canada
6359,Female,52,Germany
6360,Female,21,Japan
6361,Female,51,Spain
6362,Male,27,United States
6363,Male,72,Italy
6364,Female,33,Japan
6365,Male,19,United States
6366,Male,28,Italy
6367,Male,28,Japan
6368,Female,80,United Kingdom
6369,Female,77,Italy
6370,Male,58,Australia
6371,Female,18,Germany
6372,Male,62,Spain
6373,Male,19,Germany
6374,Female,60,Japan
6375,Female,63,United States
6376,Male,19,Australia
6377,Female,34,China
6378,Female,53,United States
6379,Female,45,China
6380,Male,29,Italy
6381,Female,33,Germany
6382,Male,38,China
6383,Female,71,Germany
6384,Female,22,Australia
6385,Male,56,United States
6386,Female,37,Spain
6387,Female,19,Canada
6388,Female,55,Australia
6389,Female,57,Canada
6390,Male,45,United States
6391,Female,23,Italy
6392,Female,26,Italy
6393,Male,63,United States
6394,Female,39,Italy
6395,Male,80,China
6396,Female,79,Germany
6397,Female,75,United States
6398,Male,58,Spain
6399,Male,69,Australia
6400,Female,61,Japan
6401,Male,59,Italy
6402,Female,20,Germany
6403,Female,45,Spain
6404,Female,62,Japan
6405,Male,19,Canada
6406,Female,23,France
6407,Female,59,Canada
6408,Female,42,Germany
6409,Female,61,Australia
6410,Male,36,United Kingdom
6411,Female,35,United Kingdom
6412,Female,49,United States
6413,Male,30,Germany
6414,Female,53,Spain
6415,Male,21,Germany
6416,Female,41,Australia
6417,Female,65,Spain
6418,Female,73,Italy
6419,Male,25,Australia
6420,Male,74,Spain
6421,Female,77,China
6422,Male,64,Canada
6423,Male,77,Canada
6424,Male,37,United States
6425,Male,38,China
6426,Male,42,France
6427,Male,76,United States
6428,Female,58,United States
6429,Female,64,Germany
6430,Female,37,Germany
6431,Female,46,Canada
6432,Male,61,Germany
6433,Female,28,Germany
6434,Female,28,Australia
6435,Male,33,United States
6436,Female,19,Germany
6437,Female,61,United Kingdom
6438,Male,35,Japan
6439,Female,47,Spain
6440,Female,59,Australia
6441,Male,23,China
6442,Male,24,United Kingdom
6443,Male,68,France
6444,Male,46,United Kingdom
6445,Female,29,Spain
6446,Male,73,France
6447,Male,54,United States
6448,Female,37,Germany
6449,Female,42,France
6450,Male,38,Australia
6451,Male,59,Italy
6452,Female,20,Japan
6453,Male,55,China
6454,Female,36,Australia
6455,Male,71,Canada
6456,Female,47,Canada
6457,Female,52,United Kingdom
6458,Male,76,Germany
6459,Male,78,Germany
6460,Male,51,United Kingdom
6461,Female,74,Italy
6462,Female,54,Australia
6463,Male,77,United Kingdom
6464,Male,61,Spain
6465,Female,25,Germany
6466,Male,19,Canada
6467,Male,19,United States
6468,Female,29,Japan
6469,Male,45,Italy
6470,Female,52,Australia
6471,Male,70,Italy
6472,Female,75,China
6473,Female,69,Spain
6474,Male,74,Germany
6475,Male,58,Canada
6476,Male,38,United States
6477,Female,51,Germany
6478,Male,21,Australia
6479,Male,45,Germany
6480,Female,43,Australia
6481,Female,32,France
6482,Male,65,Italy
6483,Male,64,Italy
6484,Female,39,France
6485,Male,63,Spain
6486,Female,45,United Kingdom
6487,Male,69,Spain
6488,Female,53,Italy
6489,Male,26,Germany
6490,Male,54,United Kingdom
6491,Female,46,Italy
6492,Male,29,Germany
6493,Female,23,China
6494,Female,65,Japan
6495,Male,69,United States
6496,Female,39,China
6497,Female,50,France
6498,Male,46,United States
6499,Female,52,United States
6500,Male,19,Italy
6501,Male,27,Japan
6502,Male,72,Australia
6503,Male,38,Canada
6504,Male,75,France
6505,Female,62,Canada
6506,Female,33,Spain
6507,Female,42,Italy
6508,Male,20,Spain
6509,Male,19,United States
6510,Male,77,Spain
6511,Female,72,Germany
6512,Female,29,Canada
6513,Male,73,Italy
6514,Female,60,Canada
6515,Male,68,United States
6516,Male,45,Germany
6517,Male,61,United Kingdom
6518,Female,28,United Kingdom
6519,Male,50,United Kingdom
6520,Female,51,Italy
6521,Male,68,United States
6522,Male,35,France
6523,Male,58,United States
6524,Female,26,China
6525,Female,19,France
6526,Female,77,Canada
6527,Male,21,Germany
6528,Male,19,United Kingdom
6529,Female,65,Japan
6530,Female,51,Spain
6531,Male,40,France
6532,Female,37,United States
6533,Female,53,Australia
6534,Male,48,Australia
6535,Female,25,Spain
6536,Female,47,Spain
6537,Female,20,China
6538,Female,68,France
6539,Female,32,France
6540,Female,53,Italy
6541,Female,45,Italy
6542,Female,64,Japan
6543,Male,23,Canada
6544,Male,23,Australia
6545,Female,20,Germany
6546,Female,80,United Kingdom
6547,Male,66,Italy
6548,Female,79,Spain
6549,Male,53,Germany
6550,Female,57,Germany
6551,Male,62,Germany
6552,Female,47,Italy
6553,Female,74,United Kingdom
6554,Female,29,Canada
6555,Female,40,United Kingdom
6556,Female,19,Italy
6557,Male,28,United States
6558,Male,68,Germany
6559,Female,18,Canada
6560,Male,63,Germany
6561,Male,43,Italy
6562,Female,58,France
6563,Female,64,Spain
6564,Female,72,Australia
6565,Female,35,United Kingdom
6566,Female,71,Australia
6567,Female,44,Canada
6568,Male,77,Australia
6569,Male,56,China
6570,Male,21,China
6571,Female,49,United States
6572,Male,61,Japan
6573,Male,50,France
6574,Female,77,Australia
6575,Male,72,France
6576,Male,22,United States
6577,Male,57,Spain
6578,Male,64,Italy
6579,Male,52,Italy
6580,Female,80,France
6581,Male,59,Spain
6582,Male,66,Canada
6583,Female,49,France
6584,Female,74,Italy
6585,Male,59,France
6586,Female,35,China
6587,Female,33,United Kingdom
6588,Female,40,Spain
6589,Male,38,Spain
6590,Female,49,Australia
6591,Male,66,Japan
6592,Male,52,France
6593,Male,26,France
6594,Female,47,China
6595,Female,24,Canada
6596,Male,78,France
6597,Male,54,Canada
6598,Female,34,France
6599,Male,40,United Kingdom
6600,Female,22,Japan
6601,Male,65,United Kingdom
6602,Male,48,Japan
6603,Female,66,Germany
6604,Male,54,United Kingdom
6605,Male,18,Spain
6606,Female,74,United Kingdom
6607,Female,49,Germany
6608,Male,73,Canada
6609,Female,61,United States
6610,Male,38,Italy
6611,Female,44,Italy
6612,Male,37,United Kingdom
6613,Female,79,France
6614,Female,61,Germany
6615,Male,63,France
6616,Male,54,Canada
6617,Female,58,Japan
6618,Male,38,Spain
6619,Male,37,China
6620,Male,57,United States
6621,Female,61,Germany
6622,Female,41,Italy
6623,Male,59,Germany
6624,Female,22,Australia
6625,Female,63,United Kingdom
6626,Female,43,China
6627,Female,74,Italy
6628,Female,64,Australia
6629,Female,30,China
6630,Female,55,Canada
6631,Female,64,Australia
6632,Female,22,United Kingdom
6633,Male,61,Spain
6634,Male,56,Japan
6635,Female,44,Canada
6636,Male,76,Canada
6637,Male,28,Germany
6638,Male,74,China
6639,Male,24,Canada
6640,Male,46,Australia
6641,Male,21,Germany
6642,Female,62,United Kingdom
6643,Female,80,United Kingdom
6644,Male,45,United Kingdom
6645,Female,25,Italy
6646,Male,34,United States
6647,Female,67,France
6648,Male,45,Spain
6649,Female,70,United Kingdom
6650,Male,18,China
6651,Female,38,France
6652,Male,30,China
6653,Female,24,Australia
6654,Female,77,Spain
6655,Female,59,United Kingdom
6656,Male,54,Germany
6657,Male,70,Japan
6658,Male,58,Spain
6659,Female,51,Germany
6660,Male,71,Japan
6661,Male,72,Canada
6662,Female,65,Canada
6663,Female,71,Japan
6664,Male,43,Italy
6665,Male,55,France
6666,Male,36,China
6667,Female,19,United States
6668,Male,38,Canada
6669,Female,69,Canada
6670,Female,51,Spain
6671,Female,50,Germany
6672,Male,38,Australia
6673,Female,42,Australia
6674,Male,65,France
6675,Male,57,Japan
6676,Female,24,France
6677,Female,55,Spain
6678,Female,50,United States
